;Nom;Adresse;Code_Postal;Ville;Telephone;Site_Internet;Style_Culinaire;Note;Suggestion;Prestation;Horaires;Longitude;Latitude
70;Sushi Cristal;D 6007 9 bd Gén Vautrin;06600;ANTIBES JUAN LES PINS;04 85 88 04 09;www.restaurant-japonais-antibes.fr;Restaurant japonais;5.0;;Repas de groupes / Parking / Formule du midi / Plats à emporter / Livraison à domicile / Restaurants  / Restaurants asiatiques  / Restaurants japonais  / Traiteurs japonais  / Livraison de sushis ;['Lundi', '11h30 - 14h00', '18h00 - 22h00', 'Mardi', '11h30 - 14h00', '18h00 - 22h00', 'Mercredi', '11h30 - 14h00', '18h00 - 22h00', 'Jeudi', '11h30 - 14h00', ' 18h00 - 22h00', 'Vendredi', '11h30 - 14h00', '18h00 - 22h00', 'Samedi', '11h30 - 14h00', '18h00 - 22h00', 'Dimanche', '11h30 - 14h00', '18h00 - 22h00'];43.584613;7.118023
71;Le Siècle D'or;85 all Louis Blériot;06210;MANDELIEU LA NAPOULE;04 93 90 99 09;http://www.restaurant-lesiecledor.fr;Restaurant asiatique;5.0;;Repas de groupes / Ouvert 7j/7 / restaurant buffet à volonté / Facilités bébés / Climatisation / Buffet à volonté / buffet chinois / Wi-fi / chinois à emporter / Accès aux personnes à mobilité réduite / Langue parlée : anglais / Terrasse / Parking privé / Restaurants  / Restaurants chinois ;['Lundi', '12h00 - 14h30', '19h00 - 22h30', 'Mardi', '12h00 - 14h30', ' 19h00 - 22h30', 'Mercredi', '12h00 - 14h30', '19h00 - 22h30', 'Jeudi', '12h00 - 14h30', '19h00 - 22h30', 'Vendredi', '12h00 - 14h30', '19h00 - 22h30', 'Samedi', '12h00 - 14h30', '19h00 - 22h30', 'Dimanche', '12h00 - 14h30', '19h00 - 22h30'];43.554583;6.952688
72;Astoux et Brun La Brasserie;27 r Félix Faure et 2 r Louis Blanc;06400;CANNES;04 93 39 21 87;https://www.chezastoux.com;Restaurant méditerranéen;2.0;;Parking / Chaises bébés / Vente de crustacés / Vente d'huîtres / repas de groupe / Poissonnerie / Climatisation / terrasse / Animaux acceptés / Vente de coquillages / Facilité bébés / Plats à emporter / moules à emporter / Traiteur / Restaurants  / Vente au détail d'huîtres  / Poissonneries  / Traiteurs ;['Lundi', '08h00 - 23h45', 'Mardi', '08h00 - 23h45', 'Mercredi', '08h00 - 23h45', 'Jeudi', '08h00 - 23h45', 'Vendredi', '08h00 - 23h45', 'Samedi', '08h00 - 23h45', 'Dimanche', '08h00 - 23h45'];;
73;Restaurant Boccaccio;7 r Masséna;06000;NICE;04 93 87 71 76;www.boccaccio-nice.com;Restaurant espagnol;5.0;La belle ceme brulée à la vanille bourbon / Le tiramisu au marron / Huitres de ile d'oleron / Le panier de fruits de mer / Fusilli au jardin de Légumes et mozzarelle cigliegine / Spaghettata à la fricassée de homard;Spécialité Paëlla / Réception / Cuisine méditerranéenne / Spécialité de poissons et fruits de mer / Facilité bébés / terrasse / banquet / Cuisine italienne / Salon privé / repas de groupe / Cuisine espagnole / Restaurants gastronomiques  / Restaurants  / Restaurants de poissons, fruits de mer  / Restaurants pour réceptions, pour séminaires ;['Lundi', '12h00 - 14h30', '19h00 - 23h00', 'Mardi', '12h00 - 14h30', '19h00 - 23h00', 'Mercredi', ' 12h00 - 14h30', '19h00 - 23h00', 'Jeudi', '12h00 - 14h30', '19h00 - 23h00', 'Vendredi', '12h00 - 14h30', '19h00 - 23h00', 'Samedi', '12h00 - 14h30', '19h00 - 23h00', 'Dimanche', '12h00 - 14h30', '19h00 - 23h00'];;
74;Restaurant Gaglio;2 pl St François;06300;NICE;04 93 85 42 13;www.restaurantgaglio.com;Restaurant méditerranéen;4.0;Mini burger de crottin de chèvre / Salade Cæsar / Gratiné de penne aux aubergines et scamorza / Plancha de calamars, tombée de légumes à la Farigoule / Cheese cake / Eclair du Gaglio;terrasse-patio / Facilités bébés / wi-fi / Accès pour les personnes à mobilité réduite / Parking / Climatisation / Repas de groupes / salon de thé / Animaux acceptés;['Lundi', '12h00 - 14h30', '18h00 - 23h00', 'Mardi', '12h00 - 14h30', '18h00 - 23h00', 'Mercredi', '12h00 - 14h30', '18h00 - 23h00', 'Jeudi', '12h00 - 14h30', '18h00 - 23h00', 'Vendredi', '12h00 - 14h30', '18h00 - 23h00', 'Samedi', '12h00 - 14h30', '18h00 - 23h00', 'Dimanche', '12h00 - 14h30', '18h00 - 23h00'];;
75;Les Loges;Le Boreon 18 av Thiers;06000;NICE;04 97 20 53 94;www.les-loges.com;;;;Réservations conseillées / Stages pour enfants pendant les vacances scolaires / Expositions / Cours de danse et yoga / Stages de marionnette, de danse contemporaine, de cirque / Plats du jour / Restaurants  / Salles de concerts, de spectacles  / Cafés-théâtres  / Restaurants pour réceptions, pour séminaires ;['Lundi', '17h00 - 20h00', 'Mardi', ' 17h00 - 20h00', 'Mercredi', '17h00 - 20h00', 'Jeudi', '17h00 - 20h00', 'Vendredi', '17h00 - 20h00', 'Samedi', '17h00 - 20h00', 'Dimanche', '17h00 - 20h00'];43.703049;7.259416
76;Villa Marina;port Marina Baie des Anges;06270;VILLENEUVE LOUBET;04 93 22 61 77;www.guideprestige.com;Restaurant italien;5.0;Assiette d'antipasti de la mer / Courgettes farcies à la ricotta / Calamarata (pâtes aux fruits de mer frais) / Filet de dorade aux amandes et crème balsamique / Fondant au chocolat maison / Panna Cotta aux fruits rouges;Climatisation / Repas de groupes / Soirées jazz / Parking / Wi-fi / Animaux acceptés / Accès aux personnes à mobilité réduite / Facilités bébés / Pizzerias  / Restaurants  / Restaurants avec terrasse  / Restaurants de pâtes  / Restaurants italiens  / Traiteurs italiens  / Restaurants pour réceptions, pour séminaires ;['Lundi', '12h00 - 15h00', '19h00 - 23h00', 'Mardi', '12h00 - 15h00', '19h00 - 23h00', 'Mercredi', '12h00 - 15h00', '19h00 - 23h00', 'Jeudi', '12h00 - 15h00', '19h00 - 23h00', 'Vendredi', '12h00 - 15h00', '19h00 - 23h00', 'Samedi', '12h00 - 15h00', '19h00 - 23h00', 'Dimanche', '12h00 - 15h00', '19h00 - 23h00'];43.639504;7.126853
77;Casa Nissa;55 r Gioffredo;06000;NICE;04 93 80 30 19;http://www.casa-nissa.com;;;Calamars sautés en persillade / Chorizo frais au cidre naturel des Asturies / Assiette de tapas / Gigolette de souris d'agneau à l'ail en chemise / Baba sorrento au rhum et aux griottes / Crème brûlée;accès internet / repas d'anniversaire / anglais parlé / restaurant de pâtes / enterrement vie de célibataire / animation artistique / service continu / wifi / repas de groupe / zone fumeur / Restaurants italiens  / Restaurants  / Cafés, bars  / Bars à thèmes ;['Lundi', '07h30 - 19h30', 'Mardi', '07h30 - 00h00', 'Mercredi', '07h30 - 00h30', 'Jeudi', '07h30 - 00h30', 'Vendredi', '07h30 - 00h30\n ', 'Samedi', '08h00 - 00h30', 'Dimanche', '00h00 - 00h30'];;
78;McDonald's Cannes les Allées;2 r Félix Faure Les Allées;06400;CANNES;04 93 38 38 11;www.restaurants.mcdonalds.fr;fast food;1.0;;Burger / Commande en ligne / Wifi / Hamburger / Les Menus / L'offre Happy Meal / L'Happy anniversaire / Fast Food / Facilités bébés / Les Boissons / Les Sandwichs / Climatisation / Les Desserts / Les Salades / Vente à emporter / Accès handicapés / McDrive / L'offre McCafé / burger / Restauration rapide  / Restaurants ;;;
79;Las Americas;55 chem St Claude;06600;ANTIBES JUAN LES PINS;06 07 89 68 89;http://lasamericas.eatbu.com/?lang=fr#menu;burger à emporter;5.0;;livraison de repas / plat à emporter / jardin / bar à tapas / fait maison / livraison de plat / plateau repas / friterie / saladerie / livraison de pizza / sandwicherie / enfant / Restaurants  / Pizzerias  / Restauration rapide  / Restauration à domicile  / Pizzas à emporter ;;;
80;Hôtel Bahia;Route Du Bord De Mer 23 bd Eric Tabarly;06270;VILLENEUVE LOUBET;04 93 20 21 21;;méditerranée;5.0;;plat du jour / organisation d'événement / terrasse / plage privée / vue sur mer / wifi / parc boisé / brasserie / bar / accès internet / bar à salade / fait maison / anglais parlé / repas d'anniversaire / parking / saladerie / restaurant repas de groupe / accès handicapés / brunch / Restaurants  / Hôtels ;;;
81;SACHA SARL;193 rte Bord de Mer;06270;VILLENEUVE LOUBET;04 93 22 80 77;http://ranch.site-solocal.com;cuisine française;5.0;;Wi-fi / Cuisine traditionnelle / terrasse / facilité bébé / Accès aux personnes à mobilité réduite / Menus enfants / wifi / repas de groupe / Restaurant mexicain / Organisation d'événements / plat à emporter / fait maison / animaux acceptés / parking / saladerie / restaurant repas de groupe / accès handicapés / Cuisine du monde;['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00\n ', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00'];;
82;Le Siècle D'or;85 all Louis Blériot;06210;MANDELIEU LA NAPOULE;04 93 90 99 09;http://www.restaurant-lesiecledor.fr;Restaurant asiatique;5.0;;Repas de groupes / Ouvert 7j/7 / restaurant buffet à volonté / Facilités bébés / Climatisation / Buffet à volonté / buffet chinois / Wi-fi / chinois à emporter / Accès aux personnes à mobilité réduite / Langue parlée : anglais / Terrasse / Parking privé / Restaurants  / Restaurants chinois ;['Lundi', '12h00 - 14h30', '19h00 - 22h30', 'Mardi', '12h00 - 14h30', '19h00 - 22h30', 'Mercredi', '12h00 - 14h30', '19h00 - 22h30', 'Jeudi', '12h00 - 14h30', '19h00 - 22h30', 'Vendredi', '12h00 - 14h30', '19h00 - 22h30', 'Samedi', '12h00 - 14h30', '19h00 - 22h30', 'Dimanche', '12h00 - 14h30', '19h00 - 22h30'];43.554583;6.952688
83;McDonald's Cagnes sur Mer;103 av Alpes;06800;CAGNES SUR MER;04 93 22 44 44;www.restaurants.mcdonalds.fr;;;;Fast Food / Facilités bébés / Les Boissons / L'Happy anniversaire / Climatisation / Burger / Wifi / L'offre Happy Meal / Commande en ligne / Les Menus / Les Desserts / Vente à emporter / Les Salades / Les Sandwichs / Hamburger / Accès handicapés / L'offre McCafé / McDrive / Restaurants  / Restauration rapide ;['Lundi', '09h00 - 01h00', 'Mardi', '09h00 - 01h00', 'Mercredi', '09h00 - 01h00', 'Jeudi', '09h00 - 01h00', 'Vendredi', '09h00 - 01h00', 'Samedi', '09h00 - 01h00', 'Dimanche', '09h00 - 01h00'];43.662979;7.131414
84;Restaurant Boccaccio;7 r Masséna;06000;NICE;04 93 87 71 76;www.boccaccio-nice.com;Restaurant espagnol;5.0;La belle ceme brulée à la vanille bourbon / Le tiramisu au marron / Huitres de ile d'oleron / Le panier de fruits de mer / Fusilli au jardin de Légumes et mozzarelle cigliegine / Spaghettata à la fricassée de homard;Spécialité Paëlla / Réception / Cuisine méditerranéenne / Spécialité de poissons et fruits de mer / Facilité bébés / terrasse / banquet / Cuisine italienne / Salon privé / repas de groupe / Cuisine espagnole / Restaurants gastronomiques  / Restaurants  / Restaurants de poissons, fruits de mer  / Restaurants pour réceptions, pour séminaires ;['Lundi', '12h00 - 14h30', '19h00 - 23h00', 'Mardi', '12h00 - 14h30', '19h00 - 23h00', 'Mercredi', ' 12h00 - 14h30', '19h00 - 23h00', 'Jeudi', '12h00 - 14h30', '19h00 - 23h00', 'Vendredi', '12h00 - 14h30', '19h00 - 23h00', 'Samedi', '12h00 - 14h30', '19h00 - 23h00', 'Dimanche', '12h00 - 14h30', '19h00 - 23h00'];;
85;Astoux et Brun La Brasserie;27 r Félix Faure et 2 r Louis Blanc;06400;CANNES;04 93 39 21 87;https://www.chezastoux.com;Restaurant méditerranéen;2.0;;Parking / Chaises bébés / Vente de crustacés / Vente d'huîtres / repas de groupe / Poissonnerie / Climatisation / terrasse / Animaux acceptés / Vente de coquillages / Facilité bébés / Plats à emporter / moules à emporter / Traiteur / Restaurants  / Vente au détail d'huîtres  / Poissonneries  / Traiteurs ;['Lundi', '08h00 - 23h45', 'Mardi', '08h00 - 23h45', 'Mercredi', '08h00 - 23h45', 'Jeudi', '08h00 - 23h45', 'Vendredi', '08h00 - 23h45', 'Samedi', '08h00 - 23h45', 'Dimanche', '08h00 - 23h45'];;
86;La Table Berbère;7 av Porte de France;06500;MENTON;04 92 07 14 75;;Restaurant marocain;5.0;;Plats à emporter / Terrasse / Accès pour les personnes à mobilité réduite / Restaurants marocains  / Restaurants  / Couscous à emporter ;;;
87;La plage 45;45 bd Croisette;06400;CANNES;04 93 38 19 57;www.grand-hotel-cannes.com;Restaurant méditerranéen;4.0;Fines tranches de saumon fumé Bio, copeaux de légumes croquants, crème légère soja-citron / La tomate Marmande et la Mozzarella Burrata en duo, copeaux de parmesan et mesclun niçois / La grande Salade Niçoise / Steak de thon en aller-retour, moutarde savora et sésame, vapeur de légumes au gingembre / Baba et son shot de Rhum vieux / Fondant chocolat, glace m&m's;accès internet / restaurant pour réception / voiturier / Parking / Cuisine méditerranéenne / organisation d'événement / Wifi / vue sur mer / Restaurant / Bar / restaurant repas de groupe / Plage privée / Terrasse / Restaurants  / Hôtels  / Plages privées  / Hôtels 5*  / Syndics de copropriétés ;;;
88;McDonald's Antibes;Centre Cial Carrefour chem St Claude;06600;ANTIBES JUAN LES PINS;04 93 95 16 85;www.restaurants.mcdonalds.fr;;;;Wifi / Commande en ligne / Burger / Vente à emporter / L'Happy anniversaire / Les Desserts / Climatisation / L'offre Happy Meal / Facilités bébés / McDrive / Les Boissons / Fast Food / Accès handicapés / Les Sandwichs / L'offre McCafé / Les Salades / Hamburger / Les Menus / burger / Restauration rapide  / Restaurants ;['Lundi', '08h00 - 22h00', 'Mardi', '08h00 - 22h00', 'Mercredi', '08h00 - 22h00', 'Jeudi', '08h00 - 22h00', 'Vendredi', '08h00 - 22h00', 'Samedi', '08h00 - 22h00', 'Dimanche', '08h00 - 22h00'];43.603172;7.085901
89;Les Terrasses;Zone Activité de la Grave;06510;CARROS;04 93 08 19 23;www.lecrystaldor.com;;;;Chef à domicile / Climatisation / Livraison de plateaux-repas / Organisation de cocktails / Terrasse ombragée / Location de salles  / Pizzas à emporter  / Restaurants avec terrasse  / Restaurants grill  / Pizzerias  / Restaurants pour réceptions, pour séminaires  / Restaurants  / Cafés, bars ;['Lundi', '10h00 - 21h00', 'Mardi', '10h00 - 21h00', 'Mercredi', '10h00 - 21h00', 'Jeudi', '10h00 - 21h00', 'Vendredi', '10h00 - 21h00', 'Samedi', '10h00 - 20h00', 'Dimanche'];43.778109;7.21014
90;McDonald's Menton;16 pl Georges Clemenceau;06500;MENTON;04 93 35 40 01;www.restaurants.mcdonalds.fr;fast food;4.0;;Wifi / Commande en ligne / Burger / Vente à emporter / L'Happy anniversaire / Les Desserts / Climatisation / L'offre Happy Meal / Facilités bébés / McDrive / Les Boissons / Fast Food / Accès handicapés / Les Sandwichs / L'offre McCafé / Les Salades / Hamburger / Les Menus / burger / Restauration rapide  / Restaurants ;;;
91;KFC Cannes La Bocca;242 av Francis Tonner, Cannes la Bocca;06150;CANNES;04 93 93 09 28;www.facebook.com;Restauration rapide;1.0;;Chèques Vacances / Sur place / Uber Eats & Just Eat / Salade / Wrap / Aire de jeux / Bornes de commande / Uber Eats / Vegan / Poulet grillé / Burger / WIFI / Drive / Hamburger / A emporter / Poulet;['Lundi', '11h00 - 23h30', 'Mardi', '11h00 - 23h30', 'Mercredi', '11h00 - 23h30', 'Jeudi', '11h00 - 23h30', 'Vendredi', '11h00 - 23h30', 'Samedi', '11h00 - 23h30', 'Dimanche', '11h00 - 23h30'];43.55002;6.966082
92;O'Ptit Juan;12 av Mar Joffre Juan les Pins;06160;ANTIBES JUAN LES PINS;06 61 93 66 10;www.o-ptitjuan-pizzeria-antibes.fr;Restaurant italien;5.0;Salade César / Salade de chèvre chaud / Entrecôte grillée simmenthale / Magret de canard sauce au miel balsamique / Crème brûlée à la vanille / Moelleux au chocolat;Pizzeria / Livraison pizza / Plat à emporter / Repas de groupes / Réception plaque pizza / Livraison à domicile / Banquier / Anniversaire / Pizzerias  / Restaurants  / Pizzas à emporter  / Restaurants grill  / Livraison de pizzas ;['Lundi', '12h00 - 14h30', '19h00 - 23h00', 'Mardi', '12h00 - 14h30', '19h00 - 23h00', 'Mercredi', 'Jeudi', '12h00 - 14h30', '19h00 - 23h00\n ', 'Vendredi', '12h00 - 14h30', '19h00 - 23h00', 'Samedi', '12h00 - 14h30', '19h00 - 23h00', 'Dimanche', '19h00 - 23h00'];43.569481;7.110995
93;Brasserie De L'union;1 r Michelet;06100;NICE;04 93 84 65 27;https://www.unionrestaurant.fr;Restaurant français;4.0;Brouillade d'Oeufs de la Ferme & Ratatouille / Potage de Légumes Frais en Soupière / Gnocchis à la Crème de Pistou / Pizza Niçoise / Crème Caramel de ma Grand-Mère / Mousse au Chocolat Noir;espace privatisable, / facilité bébés, / organisation d'événements, / enterrement de vie de célibataire, / Plat à emporter / ouvert 7j/7, / accès aux personnes à mobilité réduite, / animaux acceptés , / menus enfants, / wi-fi, / terrasse, / Repas de groupe / terrasse intérieure, / repas de famille, / Terrasse / plats à emporter, / Restaurants  / Pizzas à emporter ;['Lundi', '08h00 - 23h30', 'Mardi', '08h00 - 23h30', 'Mercredi', '08h00 - 23h30', 'Jeudi', '08h00 - 23h30', 'Vendredi', '08h00 - 23h30', 'Samedi', '08h00 - 23h30', 'Dimanche', '08h00 - 23h30'];43.714626;7.261182
94;McDonald's Gattieres;av Joseph Beltrando rd pt Manda Lieu dit La Tourre;06510;GATTIÈRES;04 93 29 08 20;www.restaurants.mcdonalds.fr;fast food;4.0;;Wifi / Commande en ligne / Burger / Vente à emporter / L'Happy anniversaire / Les Desserts / Climatisation / L'offre Happy Meal / Facilités bébés / McDrive / Les Boissons / Fast Food / Accès handicapés / Les Sandwichs / L'offre McCafé / Les Salades / Hamburger / Les Menus / burger / Restauration rapide  / Restaurants ;['Lundi', '08h30 - 22h45', 'Mardi', '08h30 - 22h45', 'Mercredi', '08h30 - 22h45', 'Jeudi', '08h30 - 22h45', 'Vendredi', '08h30 - 23h00', 'Samedi', '08h30 - 23h00', 'Dimanche', '08h30 - 22h45'];43.766298;7.199209
95;Santa Lucia;1001 av Batterie Port Marina Comodore;06270;VILLENEUVE LOUBET;04 93 73 10 10;www.lesantalucia.com;;;;Soirées à thème / Espace de jeux pour enfants / Livraison / Accès aux personnes à mobilité réduite / Ouvert 7j/7 / Pizzas cuites au feu de bois / Location de salles  / Restaurants  / Pizzas à emporter  / Restaurants avec terrasse  / Restaurants grill  / Restaurants italiens  / Restaurants de poissons, fruits de mer  / Pizzerias  / Restaurants pour réceptions, pour séminaires ;['Lundi', '12h00 - 14h00', '19h00 - 23h00', 'Mardi', '12h00 - 14h00', '19h00 - 23h00', 'Mercredi', '12h00 - 14h00', '19h00 - 23h00', 'Jeudi', '12h00 - 14h00', '19h00 - 23h00', 'Vendredi', '12h00 - 14h00', '19h00 - 23h00', 'Samedi', '12h00 - 14h00', '19h00 - 23h00', 'Dimanche', '12h00 - 14h00', '19h00 - 23h00'];43.636308;7.137631
96;McDonald's Antibes Ouest;32 av Cannes;06160;ANTIBES JUAN LES PINS;04 93 61 55 88;www.restaurants.mcdonalds.fr;fast food;5.0;;Burger / Commande en ligne / Wifi / Hamburger / Les Menus / L'offre Happy Meal / L'Happy anniversaire / Fast Food / Facilités bébés / Les Boissons / Les Sandwichs / Climatisation / Les Desserts / Les Salades / Vente à emporter / Accès handicapés / McDrive / L'offre McCafé / burger / Restauration rapide  / Restaurants ;['Lundi', '09h00 - 23h00', 'Mardi', '09h00 - 23h00', 'Mercredi', '09h00 - 23h00', 'Jeudi', '09h00 - 23h00', 'Vendredi', '09h00 - 23h00', 'Samedi', '09h00 - 23h00', 'Dimanche', '09h00 - 23h00'];43.574005;7.090297
97;Rolancy's;22 r Alphonse Karr;06000;NICE;04 93 16 00 48;www.restaurant-rolancys-nice.com;Restaurant français;5.0;L'artichaut poivrade : en salade, cuit et croustillant relevé d'une sauce bagna cauda / L'oeuf mollet sur un zéphyr de céleri rave et truffe noire (tuber melanosporum 1%), émulsion d'un bouillon de poule albuféra / Carré d'agneau rôti, pois chiches croustillants façon falafels, jus gourmand / Saint-Jacques poêlées sur un crémeux de cerfeuil tubéreux et scorsonères glacés, jus de volaille truffé / Poire pochée, tartelette minute à la crème d'amandes parfumée à l'alcool de poires Williams / Pomme confite en gâteau comme une tatin, crème vanille, rafraîchissement pomme verte-manzana;karaoké / brunch / Brasserie / Formule déjeuner à 19,50€ / Climatisation / Terrasse / repas de groupe / bagel / taverne / plat à emporter;['Lundi', '12h00 - 13h45', '19h30 - 21h45', 'Mardi', '12h00 - 13h45', '19h30 - 21h45', 'Mercredi', '12h00 - 13h45', '19h30 - 21h45', 'Jeudi', '12h00 - 13h45', '19h30 - 21h45\n ', 'Vendredi', '12h00 - 13h45', '19h30 - 21h45', 'Samedi', '12h00 - 13h45', '19h30 - 21h45', 'Dimanche'];43.700167;7.264521
98;Restaurant de la Plage Keller;1035 chem de la Garoupe Cap d'Antibes;06160;ANTIBES JUAN LES PINS;04 93 61 33 74;www.restaurant-plage-cesar-antibes.fr;;;;buffet dinatoire / Organisation de banquets / Organisation de mariages / Restauration de luxe / Organisation de soirées à thème / Organisation de repas d'affaires / repas de famille / repas d'affaire / traiteur pour mariage / Organisation de fêtes de famille / repas d'anniversaire / Organisation d'anniversaires / banquet / repas gastronomique / Offre de devis sur demande / Organisation d'animation musicale / buffet de mariage / Organisation de communions / Animations / Organisation de mariages sur plage / Restaurants  / Plages privées  / Restaurants pour réceptions, pour séminaires  / Organisation de mariages  / Traiteurs, organisation de réception  / Restaurants de poissons, fruits de mer ;['Lundi', '09h00 - 23h00', 'Mardi', '09h00 - 23h00', 'Mercredi', '09h00 - 23h00', 'Jeudi', '09h00 - 23h00', 'Vendredi', '09h00 - 23h00', 'Samedi', '09h00 - 23h00', 'Dimanche', '09h00 - 23h00'];;
99;La Petite Maison de Nicole;10 bd Croisette;06400;CANNES;04 92 98 77 00;www.hotelsbarriere.com;Restaurant méditerranéen;5.0;Thon finement taillé, citron, cebette et mangue / Salade d'artichaut, anchois, tomate et roquette / Brouillade onctueuse, truffes de saison / Pavé de loup, artichaut, tomate, basilic, huile d'olive / Mousse au chocolat blanc. Framboise / Mangue fraiche. Sorbet et coulis d'abricot;repas événementiel / accueil de groupe / soirée musique live / sur réservation uniquement 24h avant / Restaurants  / Hôtels  / Hôtels 5*  / Hôtels avec piscine  / Hôtels spa  / Hôtels restaurants  / Plages privées ;['Lundi', '19h30 - 22h30', 'Mardi', '19h30 - 22h30', 'Mercredi', '19h30 - 22h30', 'Jeudi', '19h30 - 22h30', 'Vendredi', '19h30 - 22h30', 'Samedi', '19h30 - 22h30', 'Dimanche', '19h30 - 22h30'];;
100;SACHA SARL;193 rte Bord de Mer;06270;VILLENEUVE LOUBET;04 93 22 80 77;http://ranch.site-solocal.com;cuisine française;5.0;;Wi-fi / Cuisine traditionnelle / terrasse / facilité bébé / Accès aux personnes à mobilité réduite / Menus enfants / wifi / repas de groupe / Restaurant mexicain / Organisation d'événements / plat à emporter / fait maison / animaux acceptés / parking / saladerie / restaurant repas de groupe / accès handicapés / Cuisine du monde;['Lundi', '12h00 - 14h00', '19h00 - 22h00', 'Mardi', '12h00 - 14h00', '19h00 - 22h00', 'Mercredi', '12h00 - 14h00', '19h00 - 22h00', 'Jeudi', '12h00 - 14h00', '19h00 - 22h00', 'Vendredi', '12h00 - 14h00', '19h00 - 22h00', 'Samedi', '12h00 - 14h00', '19h00 - 22h00', 'Dimanche', '12h00 - 14h00', '19h00 - 22h00'];;
101;KFC Cannes La Bocca;242 av Francis Tonner, Cannes la Bocca;06150;CANNES;04 93 93 09 28;www.facebook.com;Restauration rapide;1.0;;Chèques Vacances / Sur place / Uber Eats & Just Eat / Salade / Wrap / Aire de jeux / Bornes de commande / Uber Eats / Vegan / Poulet grillé / Burger / WIFI / Drive / Hamburger / A emporter / Poulet;['Lundi', '11h00 - 23h30', 'Mardi', '11h00 - 23h30', 'Mercredi', '11h00 - 23h30', 'Jeudi', '11h00 - 23h30', 'Vendredi', '11h00 - 23h30', 'Samedi', '11h00 - 23h30', 'Dimanche', '11h00 - 23h30'];43.55002;6.966082
102;McDonald's Cagnes sur Mer;103 av Alpes;06800;CAGNES SUR MER;04 93 22 44 44;www.restaurants.mcdonalds.fr;;;;Fast Food / Facilités bébés / Les Boissons / L'Happy anniversaire / Climatisation / Burger / Wifi / L'offre Happy Meal / Commande en ligne / Les Menus / Les Desserts / Vente à emporter / Les Salades / Les Sandwichs / Hamburger / Accès handicapés / L'offre McCafé / McDrive / Restaurants  / Restauration rapide ;['Lundi', '09h00 - 01h00', 'Mardi', '09h00 - 01h00', 'Mercredi', '09h00 - 01h00', 'Jeudi', '09h00 - 01h00', 'Vendredi', '09h00 - 01h00', 'Samedi', '09h00 - 01h00', 'Dimanche', ' 09h00 - 01h00'];43.662979;7.131414
103;Le Figuier de St Esprit;14 r Saint Esprit;06600;ANTIBES JUAN LES PINS;04 93 34 50 12;www.restaurant-figuier-saint-esprit.com;Restaurant méditerranéen;5.0;Cannelloni de supions et palourdes à l'encre de seiche, jus de coquillages aux feuilles de basilic / Duo d'asperges verte et blanche du Gard servies tièdes, oeuf de ferme poché au foie gras et morilles sur son toast de pain noir, crème de morilles, hure de jarret de veau aux légumes primeurs, vinaigrette de jus de viande au Xérès / Selle d'agneau des Alpilles cuite en terre d'argile de Vallauris, gnocchi aux truffes Tuber Mélanosporum, légumes de saison, jus à la fleur de thym / Chocolat bio de l'Equateur 78% conché à la manufacture Duplanteur à Grasse dans tous ses états / Déclinaison de citron de pays, sorbet bergamote;Patio / Climatisation / Carte / Menu / Restaurant / Cuisine française / Cuisine gastronomique / Service voiturier privé / Restaurants  / Restaurants gastronomiques ;['Lundi', '19h30 - 22h30', 'Mardi', 'Mercredi', '19h30 - 22h30', 'Jeudi', '12h00 - 14h00', '19h30 - 22h30', 'Vendredi', '12h00 - 14h00', '19h30 - 22h30', 'Samedi', '12h00 - 14h00', '19h30 - 22h30', 'Dimanche', '12h00 - 14h00', '19h30 - 22h30'];;
104;PLAGE LES PIRATES SARL;Juan les Pins 23 jardin Pinède;06160;ANTIBES JUAN LES PINS;04 93 61 00 41;http://plagelespirates.site-solocal.com;;;Carpaccio de loup mariné au Gingembre chutney de mangues citron vert et sauce chili1 / Eventail de melon et jambon de Parme / Filet de St Pierre rôti sur peau artichauts barigoules / Risotto Carnarolli de Noix de Saint-Jacques à la crème de truffes blanches / Mille feuille à la crème légère, vanille et grand Marnier / Tarte au citron meringuée;cuisine française / cuisine bio / fait maison / organisation de mariage / brunch / Restaurants pour réceptions, pour séminaires  / Restaurants ;['Lundi', '12h30 - 14h30', '19h30 - 23h30', 'Mardi', '12h30 - 14h30', '19h30 - 23h30', 'Mercredi', '12h30 - 14h30', '19h30 - 23h30', 'Jeudi', '12h30 - 14h30', '19h30 - 23h30', 'Vendredi', '12h30 - 14h30', '19h30 - 23h30', 'Samedi', '12h30 - 14h30', '19h30 - 23h30', 'Dimanche', '12h30 - 14h30', '19h30 - 23h30'];;
